League,Year,position,team,matches,pts,xG,xGA,ppda_coef,oppda_coef,deep,deep_allowed
Bundesliga,2015,3,Bayer Leverkusen,34,60,52.90786900000001,41.2358206,6.165958339644739,8.52166244061262,243,165
Bundesliga,2015,4,Borussia M.Gladbach,34,55,53.668954,49.0692208,8.310616036010481,11.97225577364158,243,186
Bundesliga,2015,5,Schalke 04,34,52,47.129821,47.88331989999999,9.777486732810322,10.32518994049508,228,197
Bundesliga,2015,6,Mainz 05,34,50,47.914203000000015,47.268916,9.405914423665628,8.292618936319146,194,195
Bundesliga,2015,7,Hertha Berlin,34,50,35.895022,43.94092599999999,13.359182816591154,10.428040443812073,147,181
Bundesliga,2015,8,Wolfsburg,34,45,49.489405000000005,41.618975,10.501648122098596,13.29592171496149,177,195
Bundesliga,2015,9,FC Cologne,34,43,42.872219,44.42884599999999,17.18807789533395,10.080804935500463,178,207
Bundesliga,2015,10,Hamburger SV,34,41,38.753566000000006,51.185749,8.95887011521937,7.937922783450614,149,208
Bundesliga,2015,11,Ingolstadt,34,40,41.0237291,45.819034,7.445723537417102,6.72493037241004,164,183
Bundesliga,2015,12,Darmstadt,34,38,39.0313309,51.061428000000014,13.039857723178285,4.394457794857665,139,269
Bundesliga,2015,13,Werder Bremen,34,38,50.12382140000001,51.800028000000005,10.17823886774578,6.263669276358435,247,210
Bundesliga,2015,14,Augsburg,34,38,42.390457000000005,55.653333,10.919008369773302,9.70521023853808,119,249
Bundesliga,2015,15,Hoffenheim,34,37,39.554448,60.40555600000001,10.216986862050062,9.230357901505236,198,292
Bundesliga,2015,16,Eintracht Frankfurt,34,36,32.9494858,54.31038599999999,11.853060985920076,8.788883883373755,170,237
Bundesliga,2015,17,VfB Stuttgart,34,33,57.699662,65.055421,9.745846515292328,9.086825889580426,208,229
Bundesliga,2015,18,Hannover 96,34,25,32.4291916,63.57609000000001,13.6245418277933,8.398679305725716,134,246
Bundesliga,2016,1,Bayern Munich,34,82,73.908589,27.042341,6.467687757640242,21.219964094030345,433,133
Bundesliga,2016,2,RasenBallsport Leipzig,34,67,55.0917263,40.063822,7.325248821705507,9.438418607899903,251,171
Bundesliga,2016,3,Borussia Dortmund,34,64,74.908462,34.60547830000001,7.852328112641171,13.933248506412426,316,163
Bundesliga,2016,4,Hoffenheim,34,62,54.503884,41.442142,9.419683779226414,11.5342576141106,186,212
Bundesliga,2016,5,Hertha Berlin,34,49,38.150167,49.38726700000002,11.780293269051718,11.480841554656866,166,237
Bundesliga,2016,6,FC Cologne,34,49,45.33552399999999,41.274053,12.653170458887526,8.410501569013014,137,243
Bundesliga,2016,7,Freiburg,34,48,39.41105,54.620834,13.263204901609454,9.6668095924269,186,232
Bundesliga,2016,8,Werder Bremen,34,45,42.99272,60.546285000000005,13.044259385183484,7.620510598785328,213,236
Bundesliga,2016,9,Borussia M.Gladbach,34,45,45.82175500000001,44.43866599999999,11.283653801335864,12.481378067136342,211,218
Bundesliga,2016,10,Schalke 04,34,43,44.857644,43.870803,9.253571015098236,10.940175942132932,182,211
Bundesliga,2016,11,Eintracht Frankfurt,34,42,43.59054099999999,38.332900000000016,8.079183165759172,10.2841845284244,171,164
Bundesliga,2016,12,Bayer Leverkusen,34,41,53.104216,50.380264,8.118763344438092,9.692457441748337,287,173
Bundesliga,2016,13,Augsburg,34,38,33.88274999999999,52.261885,11.783889089843663,8.127520443504764,100,248
Bundesliga,2016,14,Hamburger SV,34,38,31.914013,57.140191,9.26465885661896,6.278069029794092,164,215
Bundesliga,2016,15,Mainz 05,34,37,42.36353,43.231438,8.978062600508746,7.412323811428691,164,189
Bundesliga,2016,16,Wolfsburg,34,37,44.465999,46.85182900000001,12.42098010814292,10.940054561506717,168,174
Bundesliga,2016,17,Ingolstadt,34,32,44.510902000000016,49.189039,8.215791591426045,7.226474434645627,224,177
Bundesliga,2016,18,Darmstadt,34,25,33.906823,68.041058,14.510748772645046,7.027988434104969,129,292
Bundesliga,2017,1,Bayern Munich,34,84,76.54890499999999,30.63783501,8.482018588084465,22.416086722169087,375,117
Bundesliga,2017,2,Schalke 04,34,63,46.829516,39.4193487,9.815007985403682,9.419936218489813,150,168
Bundesliga,2017,3,Bayer Leverkusen,34,55,56.98282599999999,36.921523,9.635306365632232,11.064621769666363,274,171
Bundesliga,2017,4,Hoffenheim,34,55,50.71606,45.195158,11.712857246548197,11.589915240816948,251,202
Bundesliga,2017,5,Borussia Dortmund,34,55,66.097937,40.855982,8.524170258204336,15.41599850769082,289,172
Bundesliga,2017,6,RasenBallsport Leipzig,34,53,51.422302000000016,47.422263,8.640599019390994,9.876323803943286,259,183
Bundesliga,2017,7,VfB Stuttgart,34,51,37.912172,39.35057299999999,12.531421540324896,11.2866314998982,148,204
Bundesliga,2017,8,Eintracht Frankfurt,34,49,41.059284,40.90861200000001,9.628260788595746,10.06902952794825,193,160
Bundesliga,2017,9,Borussia M.Gladbach,34,47,51.247335,52.08875200000001,12.05473187718202,12.08167056322067,209,250
Bundesliga,2017,10,Hertha Berlin,34,43,38.575184500000006,44.714015,12.663579309677829,10.4250071601872,115,227
Bundesliga,2017,11,Werder Bremen,34,42,38.50837,43.465298,12.121320787938052,10.278130960859835,186,195
Bundesliga,2017,12,Augsburg,34,41,42.262212000000005,40.81558,10.59827670498442,9.517158533155314,154,228
Bundesliga,2017,13,Hannover 96,34,39,41.21836900000001,54.36270800000001,11.094258493844292,8.561662271706677,174,224
Bundesliga,2017,14,Mainz 05,34,36,31.64673,45.17964200000001,10.78146320483375,7.893671691508704,147,223
Bundesliga,2017,15,Freiburg,34,36,36.982345,45.660265,13.677984209734351,9.28863191266408,165,204
Bundesliga,2017,16,Wolfsburg,34,33,32.1054943,49.430159,14.01968202634704,10.214229415104295,139,237
Bundesliga,2017,17,Hamburger SV,34,31,36.039135210000005,54.05785129999999,9.74350394210997,8.159852639939082,190,216
Bundesliga,2017,18,FC Cologne,34,22,41.500611000000006,67.16922300000002,12.323152280277489,10.489036190145132,208,245
Bundesliga,2018,1,Bayern Munich,34,78,92.24085700000002,27.4123437,8.642572553455787,30.236540574321232,435,89
Bundesliga,2018,2,Borussia Dortmund,34,76,64.99440200000001,42.875457,14.560877751347856,15.57433156498908,268,159
Bundesliga,2018,3,RasenBallsport Leipzig,34,66,68.24640599999998,39.653422000000006,10.663369039353787,10.54746878770609,245,160
Bundesliga,2018,4,Bayer Leverkusen,34,58,61.48967199999999,45.71042799999999,10.264005618192169,15.042458978643568,288,165
Bundesliga,2018,5,Borussia M.Gladbach,34,55,54.92618900000001,52.86834499999999,16.613169983090764,18.875893984673272,237,227
Bundesliga,2018,6,Wolfsburg,34,55,49.49094099999999,49.835679000000006,10.774149849533998,13.034452582184931,181,182
Bundesliga,2018,7,Eintracht Frankfurt,34,54,61.84249300000001,51.017874,11.38740030275643,10.680012207908398,178,217
Bundesliga,2018,8,Werder Bremen,34,53,49.360429,56.70904,11.856144790011268,15.16784381961853,233,206
Bundesliga,2018,9,Hoffenheim,34,51,79.954644,53.288005,9.062837225379196,13.833265466365471,308,239
Bundesliga,2018,10,Fortuna Duesseldorf,34,44,49.474933,63.06352,17.284161963000383,10.344535979810232,163,223
Bundesliga,2018,11,Hertha Berlin,34,43,50.520192,61.58314800000001,12.126609539600524,12.111640071398451,194,252
Bundesliga,2018,12,Mainz 05,34,43,49.214245000000005,62.80341099999998,14.183304967594417,10.580645158882351,211,244
Bundesliga,2018,13,Freiburg,34,36,41.225196,61.42939199999999,14.873624937246412,11.06321229552573,141,249
Bundesliga,2018,14,Schalke 04,34,33,46.618307,51.93916300000001,11.942048325079872,8.96341887316962,168,184
Bundesliga,2018,15,Augsburg,34,32,47.443577000000005,63.79156999999999,11.91881708253246,11.325131883623335,182,266
Bundesliga,2018,16,VfB Stuttgart,34,28,37.3775347,62.69824799999999,14.468857258758288,10.838292902221315,153,260
Bundesliga,2018,17,Hannover 96,34,21,34.808797,73.12036599999999,18.07376549161944,9.462546960460609,157,309
Bundesliga,2018,18,Nuernberg,34,19,35.37174299999999,54.801146,20.304274836579378,11.318299423630194,148,259
Bundesliga,2019,1,Bayern Munich,34,82,92.85156200000004,36.471658,8.064507720532765,21.02012425077363,407,119
Bundesliga,2019,2,Borussia Dortmund,34,69,64.26166400000001,42.02471419999999,12.121839255566243,18.710656277077057,297,135
Bundesliga,2019,3,RasenBallsport Leipzig,34,66,76.12656299999999,37.584974,10.691325392453027,14.923453702702018,303,157
Bundesliga,2019,4,Borussia M.Gladbach,34,65,73.58177,46.05345600000001,11.758087477113222,12.367936759640438,232,166
Bundesliga,2019,5,Bayer Leverkusen,34,63,61.88430599999998,49.678883,7.916516873653355,15.849618595392752,230,158
Bundesliga,2019,6,Hoffenheim,34,52,56.660719,58.75115999999999,13.01399165870057,13.912956199242227,201,230
Bundesliga,2019,7,Wolfsburg,34,49,54.433489,41.90652999999999,10.050284103478017,9.985282502000796,192,171
Bundesliga,2019,8,Freiburg,34,48,46.140809,63.37073699999999,15.682417486044065,12.035508800345896,158,258
Bundesliga,2019,9,Eintracht Frankfurt,34,45,58.33356520000002,50.926053,10.365416662123238,13.252926289865997,188,166
Bundesliga,2019,10,Hertha Berlin,34,41,44.29870600000001,55.577931999999976,14.62921271455549,12.29054491076606,151,241
Bundesliga,2019,11,Union Berlin,34,41,41.577336,54.941872,12.870872976691366,9.58394249486937,119,216
Bundesliga,2019,12,Schalke 04,34,39,35.926041000000005,54.22276,10.874584939221258,10.072686658870436,194,180
Bundesliga,2019,13,Mainz 05,34,37,46.18970199999999,62.89802399999999,13.313748612701303,8.883933056026663,181,242
Bundesliga,2019,14,Augsburg,34,36,43.85644999999999,59.11934200000001,16.804007523718226,8.402156690985596,133,223
Bundesliga,2019,15,FC Cologne,34,36,49.277536000000005,54.54433400000001,11.448608073363696,10.410441149969085,167,226
Bundesliga,2019,16,Werder Bremen,34,31,37.73813700000001,56.939854,12.85206637676376,11.041742680336466,186,205
Bundesliga,2019,17,Fortuna Duesseldorf,34,30,35.69057,64.448134,16.81042865268309,11.745077913444373,143,207
Bundesliga,2019,18,Paderborn,34,20,38.46536,67.83386800000001,14.440759022097216,9.21968658915103,113,295
Serie_A,2014,1,Juventus,38,87,59.077044,29.1296338,8.7150081046635,13.017562914250965,334,152
Serie_A,2014,2,Roma,38,70,50.85366200000001,36.787303,7.874104958573069,13.878386586129798,266,175
Serie_A,2014,3,Lazio,38,69,61.996225,35.871453200000005,7.2826351506046,11.223854818645256,214,173
Serie_A,2014,4,Fiorentina,38,64,60.67059499999999,48.502489,7.757887792850762,12.457943089073767,309,170
Serie_A,2014,5,Napoli,38,63,64.49538,34.37350100000001,8.836459552417248,13.31287541756252,281,137
Serie_A,2014,6,Genoa,38,59,57.321604,60.37169,8.157665555571208,7.375791448035461,250,199
Serie_A,2014,7,Sampdoria,38,56,47.58525919999998,48.37017300000001,8.81956395194474,8.672494175134991,209,246
Serie_A,2014,8,Inter,38,55,57.168296000000005,44.321354,6.444858083453585,13.7450157694437,297,171
Serie_A,2014,9,Torino,38,54,51.778812,42.689975,13.90466896920119,9.980621098931715,223,217
Serie_A,2014,10,AC Milan,38,52,47.072551,53.99087000000001,10.174636527270584,9.977120981623903,164,263
Serie_A,2014,11,Palermo,38,49,54.97283399999998,44.0141317,10.198460100926084,8.922919135197757,172,216
Serie_A,2014,12,Sassuolo,38,49,42.9145437,55.185098,9.16240135759207,8.200794189553001,190,237
Serie_A,2014,13,Verona,38,46,46.883277,63.409394000000006,12.712678476373256,8.252582459456116,190,314
Serie_A,2014,14,Chievo,38,43,33.013623,48.985331,10.139687089062235,6.794036856172734,173,247
Serie_A,2014,15,Empoli,38,42,49.662924,43.422374000000005,9.221540062531163,9.5528374563833,236,233
Serie_A,2014,16,Udinese,38,41,34.858852,54.753850999999976,12.72583554978138,8.317547451164094,171,304
Serie_A,2014,17,Atalanta,38,37,40.93720600000001,59.400306,10.241281631722387,7.768375111731407,189,277
Serie_A,2014,18,Cagliari,38,34,53.916897,54.166985,10.423377094205575,8.591547673331668,259,240
Serie_A,2014,19,Parma,38,26,31.765945,60.73810499999999,13.86127028727391,9.676831208698934,212,269
Serie_A,2014,20,Cesena,38,24,34.618038799999994,63.079551,11.66108476858419,8.595967224081656,168,267
Serie_A,2015,1,Juventus,38,91,62.98964899999999,22.998835,8.91936331533308,10.944932426499768,270,101
Serie_A,2015,2,Napoli,38,82,69.52683,26.6858098,8.067018105467938,16.60372278860702,320,142
Serie_A,2015,3,Roma,38,80,64.42869900000001,39.793531,8.229733511347115,13.486776937034085,326,142
Serie_A,2015,4,Inter,38,67,54.29583899999999,44.25022530000002,9.589484058287912,10.851686381094796,246,191
Serie_A,2015,5,Fiorentina,38,64,53.193085,36.21722189999999,6.820672781987328,12.354877705537069,211,142
Serie_A,2015,6,Sassuolo,38,61,47.322888000000006,42.931726,7.886056971802379,8.15148526747286,210,190
Serie_A,2015,7,AC Milan,38,57,53.906377000000006,40.909083,7.822838896786889,9.279708461709044,232,183
Serie_A,2015,8,Lazio,38,54,55.20889699999999,43.57519199999999,7.765106707470472,10.185990959540607,231,166
Serie_A,2015,9,Chievo,38,50,40.58988699999999,51.087573,9.77327958076381,9.68954576804088,165,255
Serie_A,2015,10,Genoa,38,46,45.28575829999999,48.62991399999999,8.545101283042674,7.738759717423492,201,240
Serie_A,2015,11,Empoli,38,46,37.838529,47.51194999999999,8.394617537600846,8.50945229231146,208,188
Serie_A,2015,12,Atalanta,38,45,46.076171,51.409722,8.498916177490594,8.486413554619078,176,223
Serie_A,2015,13,Torino,38,45,49.419914000000006,41.29218000000001,11.519641367896652,9.729253674649598,212,182
Serie_A,2015,14,Bologna,38,42,35.47868700000001,51.84152299999999,11.045819506603834,9.108502547991586,177,191
Serie_A,2015,15,Sampdoria,38,40,40.525432,66.193223,10.37229833597954,9.064594649722718,180,264
Serie_A,2015,16,Palermo,38,39,36.54812399999999,61.843031,11.954505852792431,6.673317599122888,153,287
Serie_A,2015,17,Udinese,38,39,46.309879,51.423825,11.857442525380122,8.03994092057326,165,242
Serie_A,2015,18,Carpi,38,38,43.37300779999999,51.79659499999999,11.50154060020045,6.250194416470023,151,237
Serie_A,2015,19,Frosinone,38,31,33.84341899999999,74.23394400000001,9.212314243440044,5.757819794023845,131,312
Serie_A,2015,20,Verona,38,28,40.1720139,61.707982,11.321208614388564,8.189984111618598,179,266
Serie_A,2016,1,Juventus,38,91,68.736204,23.5971261,9.497837840157576,13.003988643664256,302,117
Serie_A,2016,2,Roma,38,87,82.99652500000002,41.07572,8.92483537860806,13.625250801895582,354,201
Serie_A,2016,3,Napoli,38,86,77.51204599999997,32.160715,10.275383416261326,21.259331174509907,309,132
Serie_A,2016,4,Atalanta,38,72,61.393222,34.34998199999999,9.714026088344786,10.100492955822531,242,181
Serie_A,2016,5,Lazio,38,70,65.38642399999999,41.766694,9.8001068208968,12.178812146765802,312,168
Serie_A,2016,6,AC Milan,38,63,59.67272199999999,50.206752,9.471376671872072,12.065183815224644,244,222
Serie_A,2016,7,Inter,38,62,68.760473,44.775497,8.057059638691765,12.188575893237289,277,162
Serie_A,2016,8,Fiorentina,38,60,55.137755,53.30412899999999,8.74195284772315,13.689308284087762,214,212
Serie_A,2016,9,Torino,38,53,57.396987,61.71546100000002,9.37912124399292,11.003839370328675,229,271
Serie_A,2016,10,Sassuolo,38,49,50.56918,61.904521,10.710245087534012,8.482836525860732,200,253
Serie_A,2016,11,Sampdoria,38,48,46.17491999999999,56.856517,8.897629341391792,11.526173685825343,182,230
Serie_A,2016,12,Cagliari,38,47,42.4249501,68.31559,12.713377925673926,8.242377751519005,177,267
Serie_A,2016,13,Udinese,38,45,44.93708,54.66102599999999,15.964506640132266,8.300475761775573,152,229
Serie_A,2016,14,Chievo,38,43,42.739706,55.00594400000001,12.937535874018472,10.170138801544544,160,252
Serie_A,2016,15,Bologna,38,41,36.51112099999999,58.30282830000001,12.31054658106078,10.38452935933406,163,253
Serie_A,2016,16,Genoa,38,36,45.19648500000001,51.24922130000001,10.944752190981433,10.335232035259772,192,206
Serie_A,2016,17,Crotone,38,34,34.168615,61.229476,14.572564222850614,6.913491558889663,130,227
Serie_A,2016,18,Empoli,38,32,35.0911016,67.014983,10.26942650025562,8.672303563198952,182,278
Serie_A,2016,19,Palermo,38,26,28.915261,60.94130400000001,14.492819162970036,9.045939533105804,112,252
Serie_A,2016,20,Pescara,38,15,43.122026,68.40931699999999,12.310839389623531,8.797661201191033,241,261
Serie_A,2017,1,Juventus,38,95,59.228735,28.5773573,11.53403221013978,15.573204496158086,260,136
Serie_A,2017,2,Napoli,38,91,70.45362529999998,25.2661629,9.888521338139148,26.967791819482343,358,100
Serie_A,2017,3,Roma,38,77,65.626284,38.46324600000001,9.044311925478082,14.654917217960934,311,165
Serie_A,2017,4,Inter,38,72,60.834829000000006,37.332309,10.530280126849808,15.677608215347652,307,178
Serie_A,2017,5,Lazio,38,72,66.506443,42.568795,12.115472674823922,12.723401454603229,307,198
Serie_A,2017,6,AC Milan,38,64,50.87564199999999,36.778873,11.73663158759138,16.52092713186096,258,185
Serie_A,2017,7,Atalanta,38,60,64.29462299999999,36.504537,9.078096280069458,11.953860600059112,347,179
Serie_A,2017,8,Fiorentina,38,57,54.119047,42.1494403,9.091661539621748,13.29575547691113,239,196
Serie_A,2017,9,Sampdoria,38,54,53.1392869,62.25928599999999,10.484228033695498,13.621362761230644,270,237
Serie_A,2017,10,Torino,38,54,46.59212399999999,49.1131487,10.178812123634971,10.1915032584996,214,225
Serie_A,2017,11,Sassuolo,38,43,47.148854,50.633577900000006,12.840124199932914,8.488107888777348,168,231
Serie_A,2017,12,Genoa,38,41,42.2084412,42.87156100000001,16.089565862198167,10.708544680565812,226,219
Serie_A,2017,13,Udinese,38,40,45.195238,50.712865,13.483404183026307,10.383699507622811,171,242
Serie_A,2017,14,Chievo,38,40,34.42060170000001,55.280885,14.188015737687484,11.254856652920418,188,280
Serie_A,2017,15,Bologna,38,39,36.11303,48.798334,14.511054492224504,10.25519420239667,180,290
Serie_A,2017,16,Cagliari,38,39,38.27256,57.912604,13.1374118235214,10.27893421074122,198,287
Serie_A,2017,17,SPAL 2013,38,38,34.6135,60.17533100000001,15.139710644846147,8.961836267621367,151,291
Serie_A,2017,18,Crotone,38,35,33.2399123,59.43262,14.284767028761769,8.071358270720191,150,299
Serie_A,2017,19,Verona,38,25,33.76321170000001,72.70962,14.788666409276198,8.863356917763047,134,364
Serie_A,2017,20,Benevento,38,21,38.209353,77.314788,15.738586035390025,9.437133225666129,144,279
Serie_A,2018,1,Juventus,38,90,64.52717999999999,35.032053100000006,10.160174461892913,13.964740610341346,290,158
Serie_A,2018,2,Napoli,38,79,68.237943,36.50233649999999,10.724236356146054,18.070187315701816,344,181
Serie_A,2018,3,Atalanta,38,69,74.42529300000001,41.849468,8.926904684413559,13.724031476548811,367,164
Serie_A,2018,4,Inter,38,69,66.47384799999999,38.401341,9.183001992827656,17.12403833156835,311,192
Serie_A,2018,5,AC Milan,38,68,52.16481300000001,41.70170099999999,11.936967300692883,14.05629057453722,255,194
Serie_A,2018,6,Roma,38,66,68.394175,52.793821000000015,13.657052678286998,13.705715562099586,296,219
Serie_A,2018,7,Torino,38,63,46.471205000000005,48.94320499999999,7.604060630869537,8.572115784590984,219,215
Serie_A,2018,8,Lazio,38,59,61.265079,46.445482000000005,11.669451189630829,13.172013275267307,337,196
Serie_A,2018,9,Sampdoria,38,53,53.194756,54.27488199999999,9.506282647281555,12.864331295295298,290,215
Serie_A,2018,10,Bologna,38,44,48.100653,51.05562200000001,13.432920082398624,9.090118792411564,200,238
Serie_A,2018,11,Sassuolo,38,43,49.75482300000001,61.107331000000016,11.569352101445402,11.226541331411864,191,220
Serie_A,2018,12,Udinese,38,43,42.48628299999999,62.23432600000002,14.520379095856688,8.258603130964934,166,290
Serie_A,2018,13,SPAL 2013,38,42,43.28407000000001,54.011208,12.367779236372224,10.449170340038398,139,288
Serie_A,2018,14,Fiorentina,38,41,54.123063,44.0784088,9.725814176769411,10.542368629965592,211,194
Serie_A,2018,15,Cagliari,38,41,40.939495,63.74084,10.48832488447744,12.999506442603384,196,292
Serie_A,2018,16,Parma Calcio 1913,38,41,41.0986435,64.98114400000001,16.81957508538363,7.936237585238111,128,346
Serie_A,2018,17,Genoa,38,38,44.539067800000005,56.354305,12.171971027378422,9.15807988738573,235,255
Serie_A,2018,18,Empoli,38,38,52.061419,63.32737999999999,14.096073605930856,11.303252408069469,292,265
Serie_A,2018,19,Frosinone,38,25,36.1032521,64.5936685,14.777898995615478,9.125747001085426,139,335
Serie_A,2018,20,Chievo,38,20,36.4763295,62.692868,13.518123249549012,11.513253708093975,147,296
Serie_A,2019,1,Juventus,38,83,73.77452799999999,40.996703,9.041600045606431,15.61171237041326,270,174
Serie_A,2019,2,Inter,38,82,73.95315099999999,39.357559,9.199277767707027,16.556413233181267,327,192
Serie_A,2019,3,Lazio,38,78,67.54901199999999,52.333139,13.290807435764496,13.495134208036458,345,230
Serie_A,2019,4,Atalanta,38,78,86.17474399999996,41.72679,8.02085203600679,13.795979813838178,369,144
Serie_A,2019,5,Roma,38,70,78.31580199999999,49.15022600000001,11.654481647521402,14.162294075589068,331,187
Serie_A,2019,6,AC Milan,38,66,65.266741,46.415707,8.956627413171022,13.002845405520011,323,182
Serie_A,2019,7,Napoli,38,62,63.877947000000006,43.173080000000006,11.922602000869755,17.537663712438196,310,174
Serie_A,2019,8,Sassuolo,37,51,52.42054,62.920497,10.16215036568967,12.522486271475646,269,246
Serie_A,2019,9,Verona,37,49,51.50627899999999,53.05730799999999,9.33376795289614,11.061412354529082,235,294
Serie_A,2019,10,Fiorentina,37,46,51.242789,49.434717,13.157459657915656,9.257951284990314,217,187
Serie_A,2019,11,Bologna,37,46,56.076074,53.411872,8.046416533713256,10.544790898752789,216,270
Serie_A,2019,12,Parma Calcio 1913,37,46,43.582502,61.49342199999999,13.67610726974072,8.774372586321004,190,295
Serie_A,2019,13,Cagliari,38,45,41.923216,60.98321400000001,14.31166151663222,9.755232145168778,166,305
Serie_A,2019,14,Sampdoria,38,42,48.91522600000002,56.214360000000006,12.973793863851194,9.99149795427111,205,232
Serie_A,2019,15,Udinese,37,42,41.539416,51.54266199999999,15.92106354869971,10.508876132021271,204,263
Serie_A,2019,16,Torino,37,39,42.023372,62.155568,9.299745171411423,8.487891019819354,168,252
Serie_A,2019,17,Genoa,37,36,48.993215,58.5271219,11.338278156977186,10.982853726648216,214,295
Serie_A,2019,18,Lecce,37,35,50.83509800000001,88.432186,16.88482436897917,10.428721956176055,208,350
Serie_A,2019,19,Brescia,38,25,43.248823,78.38189999999999,14.789719874861747,7.180933172871471,190,375
Serie_A,2019,20,SPAL 2013,37,20,38.2108859,69.721329,12.443110402682091,10.307763560275164,178,288
Ligue_1,2014,1,Paris Saint Germain,38,83,78.41992999999998,28.240364100000004,7.13379441471891,16.841498904446127,321,116
Ligue_1,2014,2,Lyon,38,75,62.85182900000001,41.708588,8.994295824555484,11.970014613940618,202,136
Ligue_1,2014,3,Monaco,38,71,56.60817599999999,37.61875170000001,8.338964369837457,10.394530185470243,228,132
Ligue_1,2014,4,Marseille,38,69,60.63400000000001,36.40681609999999,6.34234440894973,8.526784746831241,201,126
Ligue_1,2014,5,Saint-Etienne,38,69,46.493418,38.244494,9.445227098571172,11.27916945573355,198,124
Ligue_1,2014,6,Bordeaux,38,63,48.21325600000001,43.08863,9.81108021638024,11.579723996909603,204,139
Ligue_1,2014,7,Lille,38,56,40.917056,44.2154493,9.512659866883729,10.75754026731311,170,150
Ligue_1,2014,8,Montpellier,38,56,45.3891241,42.454658,9.04157051646187,6.414752594858847,152,166
Ligue_1,2014,9,Rennes,38,50,37.443142,38.92486399999999,12.777381612648906,12.662490917507483,169,148
Ligue_1,2014,10,Guingamp,38,49,37.85135269999999,45.120083000000015,12.71918505312942,7.071668788594002,122,211
Ligue_1,2014,11,Nice,38,48,45.1948945,48.00381000000001,8.02350457483467,7.487107256580521,134,169
Ligue_1,2014,12,SC Bastia,38,47,30.25339,44.64250900000001,9.52974233629185,8.896307446968736,98,201
Ligue_1,2014,13,Caen,38,46,41.400288,59.072081999999966,12.36809198765339,7.297909013383903,118,229
Ligue_1,2014,14,Nantes,38,45,36.080293,39.62447050000001,10.257482815519282,9.632300701473875,124,127
Ligue_1,2014,15,Reims,38,44,43.448785,58.568456000000005,11.080865672606174,10.398169102084868,131,157
Ligue_1,2014,16,Lorient,38,43,41.035511000000014,52.50460599999999,13.110553969818602,11.238167930723236,151,187
Ligue_1,2014,17,Toulouse,38,42,40.67293220000001,45.66661100000001,7.508604988798507,9.231288854872371,184,165
Ligue_1,2014,18,Evian Thonon Gaillard,38,37,33.89784809999999,54.61410900000002,9.522563838297469,9.391400146204033,104,191
Ligue_1,2014,19,Metz,38,30,37.5191001,48.69199,11.213567358951286,8.60349240895815,132,204
Ligue_1,2014,20,Lens,38,29,38.410737000000005,55.323721,11.42868562175054,8.485849213804173,131,196
Ligue_1,2015,1,Paris Saint Germain,38,96,86.20095099999999,24.3654916,6.688799009443642,20.32503921436613,341,121
Ligue_1,2015,2,Lyon,38,65,63.00817100000002,38.008802,6.404365375105762,14.374665629058631,294,114
Ligue_1,2015,3,Monaco,38,65,58.128595,48.81241,9.014589011428406,9.595903431104894,154,197
Ligue_1,2015,4,Nice,38,63,45.23132199999999,47.707872,10.186318759958423,12.469680404824963,167,190
Ligue_1,2015,5,Lille,38,60,41.69368160000001,35.79477759999999,8.244871011761632,9.352145704101275,192,154
Ligue_1,2015,6,Saint-Etienne,38,58,45.463431000000014,44.65843639999999,8.168989413818833,12.143830028927502,195,190
Ligue_1,2015,7,Caen,38,54,43.900052,49.69084099999999,13.505886388984376,7.086915015382507,137,234
Ligue_1,2015,8,Rennes,38,52,42.905323,47.022605000000006,10.633879267791729,10.88119015368154,169,197
Ligue_1,2015,9,Angers,38,50,36.583386,41.019194000000006,15.361199498835576,8.231313927127752,99,176
Ligue_1,2015,10,Bordeaux,38,50,46.36235099999999,48.668373,9.479209633139442,9.187169732739328,173,151
Ligue_1,2015,11,SC Bastia,38,50,29.513936500000003,48.357947,12.14660718805087,7.689613475860249,123,209
Ligue_1,2015,12,Montpellier,38,49,43.137234,44.332013,10.716142713082489,9.56426904494831,155,149
Ligue_1,2015,13,Nantes,38,48,36.40285599999999,42.441769999999984,9.908935151650631,10.740780715053566,198,185
Ligue_1,2015,14,Marseille,38,48,48.888795,42.667824,7.913905627068923,11.006175455267798,202,167
Ligue_1,2015,15,Lorient,38,46,42.31126400000001,52.310991,13.34616322560855,9.456295888012573,171,206
Ligue_1,2015,16,Guingamp,38,44,41.3497343,46.27463200000001,13.530417330404084,7.9998970202763715,157,208
Ligue_1,2015,17,Toulouse,38,40,50.33195,39.8018285,9.749151895595976,7.584764850956355,190,172
Ligue_1,2015,18,Reims,38,39,42.869502,52.91662699999999,10.55944378595682,9.843400181389622,141,170
Ligue_1,2015,19,GFC Ajaccio,38,37,32.52133639999999,45.257307700000005,10.82289262142483,10.479798474431094,171,145
Ligue_1,2015,20,Troyes,38,18,36.589199,73.283328,12.09960857118378,10.468527132784311,187,281
Ligue_1,2016,1,Monaco,38,95,76.03698,34.89362799999999,9.587802849671652,12.331291032397743,226,139
Ligue_1,2016,2,Paris Saint Germain,38,87,82.16239900000002,24.247968,8.026454336163468,20.293990931161503,329,95
Ligue_1,2016,3,Nice,38,78,51.536786000000006,50.886751,12.564325681762613,13.360493795579009,198,173
Ligue_1,2016,4,Lyon,38,67,71.129286,41.027933,7.167148565099413,12.883241806256049,274,143
Ligue_1,2016,5,Marseille,38,62,53.82831299999998,47.3250403,9.359948495260127,13.027878767751124,197,185
